ObjectNumber,Metadata_Plate,Metadata_Site,Metadata_Tags,Metadata_Well,Category,AreaShape_Area,Intensity_IntegratedIntensity_OrigAGP,Granularity_10_OrigMito
20,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2683,20.564980803290386,7.872044553435407
21,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2715,23.985916196368635,1.2212054861411303
22,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2889,25.205249407794327,6.756369972202352
23,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,20709,57.16131855081767,4.100161691108904
24,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,14392,33.98037690483034,4.57580664431045
25,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,22482,146.00332861952484,2.647777730608877
26,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,36817,94.83839205326512,0.8310772101092336
27,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,16715,37.0503395088017,2.0595240737348
28,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,46817,323.209342161892,1.893858803465952
29,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,3337,26.81188713852316,0.0
30,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,13742,34.94132909621112,4.705865600996679
31,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,15954,36.55100334063172,0.8480349941222219
32,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,6474,14.542702372884378,4.039529173211766
33,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,28194,77.3784239704255,0.0226605764378005
34,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,7271,18.106965794460848,3.543781072801626
35,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,4370,44.35677164979279,1.240521004157803
36,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,15829,41.634973832871765,0.5490062058625588
37,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,48257,126.53273846046068,0.5608242546849029
38,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,23307,55.25535978842527,0.0
39,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,20096,41.99441521987319,2.0056463604433983
40,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,12866,26.87139696674421,0.0
41,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,22462,70.29742916091345,1.1619599930546722
42,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,13971,31.8258487819694,1.377816251125162
43,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,32493,147.384971921565,0.951193772401851
44,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,34360,81.46118881809525,1.0335772977776263
45,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,1737,6.334294728469104,7.367760142820375
46,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,24939,60.53260091063567,0.332736833207399
47,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2998,17.048157768556848,0.5150713719852115
48,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,11438,26.03660639259033,8.022052079104322
1,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,7028,15.826962717343122,0.8050228071138695
2,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,22655,51.81542697781697,1.930320477664932
3,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,32577,72.56147108529694,2.523856806472232
4,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,21882,58.27185490052216,0.0
5,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,10352,26.58191809407436,2.096369818464155
6,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,41914,103.37169464561156,0.0
7,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,65624,209.06080881832168,0.1395211400123359
8,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,9187,23.26962693268433,0.2151399195930241
9,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,18383,41.56043345085345,0.3036711400891758
10,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,19055,58.52607033425011,1.3072287869653672
11,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,23217,64.80376909580082,0.8050507995916815
12,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,36042,77.53095300169662,3.0459249043795635
13,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,6720,16.81800566916354,8.188190481319875
14,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,25149,56.641657216707245,1.0579107246412756
15,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,3205,13.690043633570896,0.0
16,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,5199,16.59153135912493,0.4370485689163237
17,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,3483,24.05787785048597,0.0
18,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,41501,109.1687957108952,0.2912148676419434
19,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,2464,10.31935624103062,3.146550498643476
20,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,20194,71.26625533727929,3.381252431911943
21,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,23209,47.91004806524143,1.2422987088716475
22,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,25303,59.52361344336532,0.1285834322959253
23,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,3282,19.78492443216965,0.1089846653917362
24,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,8094,29.75175131112337,0.0965436716936541
25,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,99822,317.5277658973355,0.7329640766898293
26,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,24043,53.85012589395046,2.241581614046773
27,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,7845,18.26129549369216,3.97425671802124
28,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,5354,10.868329901015386,1.0967579858025736
29,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,14306,42.12726051942445,3.700418295076809
30,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,7982,17.745449014473706,2.4270968478547257
31,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,6302,17.359502573497593,4.464130777451682
32,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,15403,34.64888992253691,0.77993212812931
33,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,30347,90.3167165685445,2.6262554397556706
34,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,4060,29.35385713283904,0.0
35,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,4411,8.91512931836769,10.494984849109816
36,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,27122,70.03872766392305,0.0200654557309603
37,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,28142,66.00415052007884,0.6246463725335846
38,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,19763,39.11084152990952,0.5395801192100746
39,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,4713,31.258244138443843,8.442112975026534
40,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,19780,36.6540779650677,0.9210381821583132
41,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,1271,6.260151183232665,7.242632688247945
42,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,1639,8.558602415956557,6.533385891255128
43,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,1696,5.987869133707136,8.398094777852906
44,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,2827,12.761928901309147,7.171140110276924
1,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,9486,26.06599528342485,2.300579382648045
2,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,1415,3.2369268368929625,4.961665184560793
3,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,17683,37.80981155438349,3.5134215420553203
4,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,3092,24.73597348667681,0.002734634855572
5,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,9039,33.70801899838261,4.629950908668
6,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,2904,8.930251064244658,4.346231229023536
7,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,51392,161.99594201822765,0.2413190986805714
8,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,19051,46.60430309688672,0.0
9,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,32907,94.25731331924908,2.1517872063702583
10,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,16151,50.71462608035654,3.916245241710908
11,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,8310,28.851941945031285,8.48076937460791
12,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,2935,19.431235511554405,5.10141355327883
13,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,6210,12.557457853341475,1.82914684918295
14,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,58525,254.32169464603064,0.5673846182836776
15,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,17972,50.931014282628894,1.5585203066745934
16,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,29767,64.36835278803483,1.166465151340699
17,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,20097,75.89355402905494,0.0
18,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,4679,27.619562464533374,1.2911357361327938
19,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,36993,129.42160781496204,0.3852821700606352
20,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,42980,117.50807990506291,0.5433385890666342
21,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,8913,24.09155415627174,3.1030598969141816
22,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,39067,84.0625315727666,0.8012585356765317
23,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,17572,57.72745893080719,2.810075514261824
24,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,16651,48.13620228576474,1.1105445915986716
25,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,40552,103.45696229184978,1.0277952626478697
26,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,2890,6.094499129336327,4.214635275034616
27,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,31910,82.61588480370119,0.0
28,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,2396,16.831388058839366,5.40941341701742
29,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,1732,7.10556199029088,7.819551791607449
30,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,72397,203.286488648504,0.5124851728099328
31,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,M11,Nigericin,2940,15.213885988807306,0.0
1,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,19445,47.01484714541584,0.0
2,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,9760,24.255786997033283,0.553378453964235
3,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2247,5.406485087471083,3.099752845853911
4,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,32641,166.95849784184247,0.0
5,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,26019,71.88143760571256,0.8943617809283378
6,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,11612,30.88143749139272,2.0398159466920207
7,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,41851,101.07429631566627,0.7035484208720624
8,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,12733,35.973891999572515,0.7402570544552278
9,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,15162,47.985916102305055,0.7708017746527819
10,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,6778,14.13250934286043,0.0
11,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,45360,115.25767925847322,0.1464786573585867
12,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,39330,93.1721523134038,0.0
13,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,6587,14.276493485784158,1.5537998907804131
14,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,23376,63.80863674194552,0.0
15,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,3059,27.909743253374472,4.254311369941198
16,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,26788,71.03627091366798,0.0
17,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,14049,45.52501744194888,4.600703849804068
18,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,5200,17.234928011195734,3.3736853952732995
19,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,35627,77.97972076153383,1.5467357433072575
20,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2261,11.555947420187294,4.783212500087231
21,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,67996,222.3706127188634,1.5308476904869637
22,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,45007,104.0266423446592,0.414448507564691
23,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2891,6.699961856938899,0.0
24,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,24067,69.93322683405131,0.5535515665578251
25,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,13044,32.200854535447434,0.3275084895419189
26,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,10815,22.12507820199244,0.0
27,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,27373,60.76807816047221,1.860524183037224
28,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,27738,76.75243770773523,0.0
29,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2306,21.67069529881701,8.690333983068628
30,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,1930,16.888548320159316,7.535142196836112
31,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2845,15.60387603729032,6.193175335119792
32,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,26622,87.62398790754378,3.791909596833716
33,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,1817,3.773113602539525,2.384257160154404
34,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,28580,72.86953547107987,0.8920517447939671
35,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,14460,40.40575274359435,2.3360235024973024
36,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,32118,91.1012590250466,2.392827102806385
37,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,37393,198.52914004935883,3.0580077704151147
38,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,30472,133.05125660379417,2.173728739775621
39,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,3239,23.30351756257005,3.043726176069817
40,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,9452,21.336461467435583,1.6185322818198884
41,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,20450,65.42554394342005,1.0512073521944738
42,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,8146,19.22226291615516,2.9572924313989786
43,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,15491,39.33986430452205,3.1008794097045618
44,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,4179,9.456122705712914,0.0
45,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,29107,75.1211720018182,1.3425675609316916
46,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,27066,60.74657816044055,0.4674019398163775
47,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,4273,21.000992183573544,0.0
48,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,10918,25.96565196919255,5.977482663827002
49,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,2698,12.777630516095089,4.2776501283926684
50,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,22078,52.05497832922265,0.9445749245280674
51,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,23953,60.42668816470541,3.9017171131211663
52,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,L11,Nigericin,1961,4.139772653114051,9.660045521276365
1,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,38780,79.703502075281,0.9021139395789728
2,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,33706,92.92170642572457,1.6575919556548662
3,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,50336,118.64011622802354,1.016623769877555
4,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,26876,64.67864509811625,5.004511659306225
5,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,23218,46.23389027710073,9.953394394244636
6,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Nigericin,K11,Nigericin,24167,73.73745378246531,2.208094230472593
